,user,tweet,location,keyword
167,🎃Reaper 💀MattStormTornado,"These are the types of jailbreak player:
Noob
Intermediate
Pro
Tryhard criminal
Stealthy criminal
Exploiter
Toxic police
Nice police
Beggar
Arsonist
Troll
Entitled kid
Weird
Glitcher
Assassin

Name me some more",Jailbreak $3000 Apartment ,arsonist
168,Lynne Burke,Dozens Of Ballots Destroyed In Boston After Arsonist Sets Ballot Box On Fire https://t.co/ejF6iAFwd7 via @gatewaypundit,"Campbell, CA",arsonist
169,Miss Nasty rides again,"@poppa_pete @BrickAgeStudios @NoodleSlapper @Lichzim @HKrassenstein @realDonaldTrump And the white supremacists seem to have no problem setting fire to buildings like the Nashville Metro Courthouse and trying to pin the blame on Antifa.
https://t.co/QaHoCTGKzj",,arsonist
170,Divergent Streams,Dozens Of Ballots Destroyed In Boston After Arsonist Sets Ballot Box On Fire https://t.co/hIzRFqkLPX via @gatewaypundit,New York Metropolitan Area,arsonist
171,❌ Linda,Dozens Of Ballots Destroyed In Boston After Arsonist Sets Ballot Box On Fire via @gatewaypundit https://t.co/825Wj6cKuf,"Florida, USA",arsonist
172,"Dr. Scrotie McBoogerballs, Esq.","@HTokula @JoeBiden Especially the CIC who instituted the laws that are seeing these people killed to start with. Its like signing the arsonist up to be police chief. People are not being shot because of Trump, who has in fact bettered our situation and prospects. Biden is the racist.",Melbourne,arsonist
173,🇺🇸 Cassandra Carvalho 🇺🇸,Dozens Of Ballots Destroyed In Boston After Arsonist Sets Ballot Box On Fire https://t.co/GDbt50ymCX,UNITED STATES OF AMERICA,arsonist
174,Chaos Crew,yoshii (arsonist ☆): education is a scam,,arsonist
175,Rosalie Grana,Dozens Of Ballots Destroyed In Boston After Arsonist Sets Ballot Box On Fire via @gatewaypundit https://t.co/ej8DkCCRhy,,arsonist
176,Oillipheist,"@necoviii Honestly a small part of me hopes he's not because that's really on brand for Dabi
Everyone thinks he's some super important character with a really tragic backstory
Nope just a crazy arsonist",Ireland,arsonist
177,#Trump2020 🇺🇸,🇨🇺 😡 Dozens Of Ballots Destroyed In Boston After Arsonist Sets Ballot Box On Fire https://t.co/2i8lpwWegY,,arsonist
178,Reptilian Sigh,Dozens Of Ballots Destroyed In Boston After Arsonist Sets Ballot Box On Fire https://t.co/vLfUCXhyoA via @gatewaypundit,,arsonist
179,Mary Kathleen Peden,Dozens Of Ballots Destroyed In Boston After Arsonist Sets Ballot Box On Fire via @gatewaypundit https://t.co/kY6umdG753,,arsonist
180,David Phillips,@realDonaldTrump What an arsonist this man is.  He starts a fire then wants credit for trying ( unsuccessfully ) to put it out. Or maybe he is just the first syllable of that description.  #keepingtheliesalive #adultrequired,United States,arsonist
181,JFA,Dozens Of Ballots Destroyed In Boston After Arsonist Sets Ballot Box On Fire via @gatewaypundit https://t.co/puTB5slSrW   #RiggedElection,"Hampton Roads, VA",arsonist
182,🌟⚔️ Norski 🇺🇸 American ⚔️🌟,Dozens Of Ballots Destroyed In Boston After Arsonist Sets Ballot Box On Fire via @gatewaypundit https://t.co/s0aWDnw1W6,United States,arsonist
183,debra dosch 6%,Dozens Of Ballots Destroyed In Boston After Arsonist Sets Ballot Box On Fire via @gatewaypundit https://t.co/RW1X9Aukgz,"Manhattan, NY",arsonist
184,Travis Fields,im now considered an arsonist,belring,arsonist
185,Barbie D H,"@codeofvets You can't go to church you'll get arrested but they allow ARSONIST &amp; THIEVES to destroy.
These political fkers who are NOT protecting citizens &amp; businesses should be immediately removed from office and arrested.",USA,arsonist
186,J Carmody,"@stephenpollard He sets fire to a lot of things, but he’s not an arsonist...",,arsonist
187,Will Rogers Coppock,"@BlondMsKang @AlGiordano and Trump and his enablers succeed in destroying this country let alone the planet, I will never forgive and never congratulate them.  This would be like congratulating an arsonist burning down a house or a murderer killing lots of people.",,arsonist
188,John Gary,Miles Taylor is the arsonist who peed on the fire and then sang “You’re Welcome” from MOANA. https://t.co/p5fKBBILUF,"Los Angeles, CA",arsonist
189,Yarbrough,"@realDonaldTrump Liberal Media does not cover real, provable news! They want Democrat BS to make America look stupid and corrupt! They corrupt Democrats are paying these looters, arsonist, statue removers, murderers and they house, bus, and feed them to do their bidding!",,arsonist
190,Steph,@imsquiggy @idontfunction @bussiarati They also have to fight arsonist birds lol https://t.co/kfNITwpcrA,Minneapolis,arsonist
191,@ammb47,@DavidCornDC Not interested in the arsonist's report on the fire he helped set.,,arsonist
192,Nicki,An arsonist struck Nooks last night—Maple and Lucky are the top suspects #ACNH #AnimalCrossing https://t.co/x5QTbrdgYd,"Ontario, CA",arsonist
193,Scarina🦑 OctoStern,@DanNouveau @sacha_coward @SheldonKGoodman Arsonist.,Oregon,arsonist
194,12ft H0me Dep0 Skeleton,@Volteccer At least of I was a serial arsonist there would be an explanation for this,hell,arsonist
195,Dancing in the moonlight,"#SickoTrump
Did anyone ever read this? It's about an arsonist who confesses his crimes in plain sight and gets away with it. Sounds familiar? https://t.co/s2QcvU75Z6",Europe,arsonist
196,Antifa Supersoldier,"@989x4000 @tyleraalexander @MirandaVirabeth @clehawk1 @BWestbrookAZ8 @AOC ...Space X is just riding on its success. Your problems are literally caused by right wing policy, not the system itself. Like criticizing an architect because an arsonist targeted your home.",Florida,arsonist
197,ScrombledKechi,@MakoTensei That's Tatsuzou Sudou. He's the father of crazy arsonist man.,,arsonist
198,Murph E. Law ☘️🌈,"Gov. Noem's comment is like an arsonist criticizing the fire department for having a fire prevention program and encouraging people to use smoke detectors. 

What a nitwit.

#MEpolitics #COVID19 https://t.co/0vs4Navo1u",Maine,arsonist
199,Sarah Shaw,"@lomelindi12 They're very disappointing.  I had hoped by now that Ruarrrigh would have emulated his dad and screwed most of the girls of the village, Josh transported to the Antipodes for fraud and Henwy (is he teenage yet?) begun his career as an arsonist. #thearchers",Retirement-on-sea.,arsonist
200,Eledumare,"@tumi_harry Well, seeing people justify break down of law and order by arsonist makes me wanna point fingers.

Security forces only work properly in cooperation with the society. We turned against them totally without consideration, guess we should live without them and see for ourselves",NIGERIA,arsonist
201,Preslava,#scomo #auspol #climatecriminals Your PM Is an Arsonist: An Interview With Dr Saleemul Huq https://t.co/e2f4ye8iPt,Timor-Leste,arsonist
202,We Write Dragons,She was an arsonist. He was a firefighter. The romance was hot. The break up was explosive. #story #flashfiction #storytelling #writers #writing,,arsonist
203,Arsonist,arsonist 🚒,,arsonist
204,Edel Weiss,@OregonGovBrown Perhaps your Antifa Arsonist pals shouldn't set fires to begin with,,arsonist
205,"🐝ȶɦɛ ɦօռօʀǟɮʟɛ ҍմҽղօ ҍҽɑղ, íղϲ.™","@thehill BREAKING: The arsonist is asking #Philadelphia to stop letting him fuel his flames.

#VOTE 
#VoteTrumpOut https://t.co/lwmzegGyuW",Interstellar,arsonist
206,اِملاء نازی,"@Dilshaw2 @PhupiShark @bittersweetsaba @_baaghi__ Burning CDs? MicroSD card, USB Stick, Phone via Bluetooth (or auxiliary cable)? ""Burning"" may appease one's inner arsonist but these other solutions are a bit more convenient.",طاقِ نسیاں,arsonist
207,Stephen Seidel,"@Independent Sorry you have a typo -""arsonist jumps from window...""  That cat was up to no good.",,arsonist
208,Paul Veerer,@KopoSale Where's the looter and arsonist ornaments?,"California, USA",arsonist
209,DF (Duane) Hobbs,@joshmccormack @ScottOntiveroz @tedbauer2003 @howdydoughty @TheComicHunter @nplusg @twigliot @biggreenpen @LexxAstar @BrendaMKramer @JimCanto @MattJ_O @DreaVilleneuve @ideabloke @AnOrchidInBloom @katyb_spencer @GabrielSurfCat @plainwildcatfan @andreamv @calliegoodwin @HRwhale @JoelRRenner @kavita1010 @molliebentley @_TomGReid @AlHopper_ @ItsJeffHiggins @matageli @JacquiLynn14 A pox on both the arsonist who set my house on fire and the fireman who chopped down my door and got everything I own wet.,Seattle,arsonist
210,TheAnonymousGuy,"@ThatBickleDude @Hooch02984404 @MattMatthews_ @PhillyPolice When I refer to the looters and the arsonist and the violence going on reference protesters I agree with the protest but the looters and the fires and the needless assults, I'm against that because it's senseless and needless and it's only being done because they want an excuse",,arsonist
211,SHAMSUDDEEN,#LekkiTollGateShooting instigators are now showing themselves.....@tvcnewsng and @TheNationNews arsonist your father are now showing themselves https://t.co/9RTaIhHxHG,  Nigeria,arsonist
212,Janice Mathew Case.,"@RealJamesWoods “Don't be fooled by Biden's sanctimonious rhetoric.  He is not the Fire Department.  He is the arsonist lobbing Molotov cocktails.”
—Sydney Powell",Washington State,arsonist
213,Janice Mathew Case.,"@ASavageNation “Don't be fooled by Biden's sanctimonious rhetoric.  He is not the Fire Department.  He is the arsonist lobbing Molotov cocktails.”
—Sydney Powell",Washington State,arsonist
214,Janice Mathew Case.,"@JoeBiden “Don't be fooled by Biden's sanctimonious rhetoric.  He is not the Fire Department.  He is the arsonist lobbing Molotov cocktails.”
—Sydney Powell",Washington State,arsonist
215,𝕊𝕚𝕣 𝕊𝕪𝕟𝕚𝕔𝕒𝕝 𝕊𝕪𝕕𝕕,"@pepelep48542643 @LSadler16861851 @BorisJohnson I thinks he’s just continuously firefighting, problem being ...he’s probably the arsonist! 

He seems to go from one knee jerk reaction to another..don’t think he has a clue on what to do next! Quickly losing what bit of faith I had in him.",Uranus,arsonist
216,Ashlyn,I'm probably on the fbi watch list just because I listen to arsonist's lullaby a ~little bit too much~,,arsonist
217,Seth Resnick,@amandacarpenter The arsonist is back in charge.  Not the fire fighters,"Georgia, USA",arsonist
218,PERSONA ❗️,"LOOK AT MY OC

imagine seeing this and then realizing his main account is a fucking arsonist 

MAN.",,arsonist
219,D’s are Terrorists,Oregon arsonist released on own recognizance. Lights six more fires. https://t.co/ZRIlPfuEiI via @YouTube,"Florida, USA",arsonist
220,Clive Swinsco,"@ReviveCoalition Grousers &amp; their arsonist, killer keepers rely on tory subsidies (scroungers) +
ORGANISED WILDLIFE CRIME 
They treat our environment, laws &amp; wildlife with abject contempt &amp; callous cruelty...
#Inglorious12th #stinkpits 
#BanDGS @WarOnWildlife @MoorlandMonitor @sabs_hunt https://t.co/owbRqQC6Lp",Have Van - Will Travel ,arsonist
221,Yayger,@sarahfrier The arsonist is concerned about the fire he just lit,,arsonist
222,TJ Olayemi.,"@DrCOmole A lot people that would use the Brt the day after burning didn't condem the arsonist, rather they were happy that corrupt government had been dealt with.",Ibadan,arsonist
223,Incorrect Rhodes,"Blitz: So what did you do?

The Lord Tachanka: I took care of an arsonist dragon woman with a bunny girl. It was great.",submissions through DMs only!!,arsonist
224,Valerie Kittell,"In my #neighborhood we only know the names of the people who live closest to us or who have lived there a long time. The others have nicknames: the Vagabonds, the Arsonist, and The People at the End of the Street. Last night, the Vagabonds","Tucson, AZ, US",arsonist
225,pamela parker,Rich that Biden and Harris talk against violent rioting and looting but still have the Bail Out fund for arsonist and looters up on their website!  BIDEN staffers have also donated to this fund to BAILOUT these arsonist who destroyed the lives of many minority business owners!!,"Ocala, Fla",arsonist
226,@ammb47,@gtconway3d Nice try. But no. Anonymous is NO patriot. He's  more like an arsonist giving a report on the fire he helped set.,,arsonist
227,DuttyCup,"@DailyPostNGR See this man saying he'll destroy any house in which he founds palliatives. Does he not know that that will make him an arsonist?
Our politicians are always ready to show power through the use of violence... 🤦‍♂️","Osun-Ekiti, Nigeria",arsonist
228,🦅being Ernest *,"@TheDeputy615154 @BrianCioci1 @seanhannity We don't have the looting, arsonist, brick throwing, hit people over the head with 2x4s and anarchy skills like the left does.. But we can make a difference.",United States of America,arsonist
229,🧘🏾‍♀️💰,my neighbor burnt up our apartment while she was drunk and I’ve heard 3 different stories from her. Bitch pick one lie and stick to it 🙄 you fucking alcoholic arsonist!,PB 🚗 LR,arsonist
230,▸ grover harrow ⌈sh⌋,"@MOJlTOH He gave a shrug, eating some M&amp;Ms before speaking up.

“My mom died when I was three and my dad was an arsonist, as well as a bomb maker. So I kinda grew up around explosives. I did study Advanced Technology. Moved my ass all the way from the countryside of Missouri to &gt;",#moon,arsonist
231,Benoit Trudel,@realDonaldTrump Look who's talking about mental condition !!  The arsonist talking about fire safety.,,arsonist
232,cup is above god,at first it was just to start an argument but after thinking yeah he is bettter (he is arsonist) https://t.co/fVKVKfA43O,he/they,arsonist
233,David Weller,"Trump is, and always has been, an institutional arsonist, and the next three months he’ll try to burn what little is left. https://t.co/oR5wHrwcyJ","Brooklyn, NY",arsonist
234,Dnice16,"@HKrassenstein It's sad that they prefer donald,a corrupt person,a pedophile,a murderer,a arsonist,a person that will do anything in his power to make sure you or I don't know the facts and will do anything and run anyone in his way,out the way just to full fill his desire😡 🤦what a creep, ⚔️ https://t.co/pZIcllVtWg",Mars.,arsonist
235,Vote Biden/Harris! 🌊,"So, this is what peaceful protesting for equal justice looks like?

Good to know.

Each looter, rioter and arsonist works actively to re-elect Trump.

Biden: ""Rioting is not protesting. Looting is not protesting. Setting fires is not protesting."" https://t.co/XQA6EoMCjj","California, USA",arsonist
236,🇺🇸 Trump 2020 🇺🇸,She doesn’t know how to even define the word she’s using because she is a political arsonist. https://t.co/98EJLCsqt3,,arsonist
237,Eye For Film,"From the archive &amp; out in the US this week, Fire Will Come, which sees an arsonist return to his rural home https://t.co/iDuKZM2Qq8","Edinburgh, London and beyond",arsonist
238,luis †,@dieonvacation @tohpropaganda youre an actual arsonist but i dont see ur dn as arsonist or anything of the sort 🤔,he/him,arsonist
239,Jonathan Segal,@realDonaldTrump @TuckerCarlson Trump is like an arsonist trying to start a fire but finds out all his matches are wet . He just goes ahead and blames the trees.,,arsonist
240,max 🌙,@ochacamie hawks is gonna resent enji when he finds out dabi is touya!!!!! he’s gonna break FREE from his CAGE of hero society!!!! he’s gonna live free with an arsonist who LOVES him!!!,spoilers | 🔞,arsonist
241,Patrick Brogan 🌹,"@BobBinSac What is fascism to you then? You've advocated for military mowing down rioters, you're a traditionalist, you disdain kids learning gay acceptance, you see all of BLM as arsonist and rioters when that's not the case, you have disdain for people on welfare, etc.","Milford, CT",arsonist
